id,name,is_closed,review_count,zip_code,rating
4A21J70M1cL6f2cILus96A,Metro Gym,False,3,10013,2.5
Zl8XPa0IdgJEyAdUsmUavw,Golden Phoenix Crossfit,False,6,07033,5.0
rb52Xd_7n_vsAskUJlQaQQ,Adventure Health & Fitness,False,2,07042,5.0
4rBdrrx1wf6pspamld7QYg,Retro Fitness,False,52,10309,3.5
Hzu5h0CDsa7MoBYE-57EZg,CEA Fitness,False,4,11361,4.0
t8NIO4FJzDIHmpgf4aMfOg,Flushing Branch YMCA,False,48,11354,2.5
IPQb7s_RDnxLhJA5TArhUg,Moise Safra Center,False,1,10028,5.0
4aucJ7-GFRqst0aBCsdcEA,Intoxx Fitness,False,13,10309,3.0
Ks54RVPBj-ARDiMMWriZSA,LA Fitness,False,49,10312,2.0
BGukU2UIBvh53kfn9cPUWg,Blink Fitness - Yonkers,False,63,10704,2.5
mv2jzwGTtnCt3Auh5kC4ig,Planet Fitness,False,19,07730,2.5
Hfj5r2PoHUCkgHnPmujZgg,Empire State Crossfit,False,5,10538,5.0
WQDtzkMPhWivM-sLSWNIyA,Retro Fitness,False,38,07032,2.0
LXc2a2HVQBCuU4vSToNH_w,Jodi's Gym,False,7,10028,4.0
ZkKFEIMjVhFejpe7BOfVPQ,Ritz Plaza Health Club,False,1,10036,3.0
8K0lRwCt1uLKJF2HQBfIkQ,CrossFit Salus,False,6,07701,5.0
tP6u9sVxkdHT7bwLUCpepA,North Shore Fitness,False,8,11554,4.0
2W5r8BERivmmwZPAvLecZQ,Crossfit Caldwell,False,4,07006,5.0
869Fc4ReXg7cUdA_6OExAg,Retro Fitness,False,55,07601,2.5
CNujAn67RSX9RDwtxGebNA,Pilates On Fifth,False,88,10017,4.0
HF-P9XhV97Yb-U0fFSDcpw,24 Hour Fitness - Paramus,False,164,07652,2.5
0FwVBA9zTnLZO72vjWEihA,One Life Fitness & Nutrition,False,7,11542,4.5
3m5kIjfK5D2vDyixfawrCQ,New York Sports Clubs,False,98,10024,2.0
AmCMoq00YeKNtJkivojfCQ,Something Physical,False,2,11024,5.0
qI2_gqEih2Zz2r9uCpqv5A,Columbia University Dodge Fitness Center,False,46,10027,2.0
bKLWswqzUfky7yVGR5szvg,Glen Cove Fitness,False,4,11542,2.5
MCs6A4ioX5GO-HMrxkQ5uQ,Next Step Health and Fitness,False,1,11364,5.0
1SZP6CfjGeK97qNLr28Tuw,Planet Fitness,False,3,07748,4.0
tt_Zk27UWpWpoGc8_zd5kw,Evolution Fitness,False,16,07105,2.0
kSJ2JQcipday1HKqQKzI_A,CrossFit Anti-Average,False,1,10466,5.0
jUsV4UQ2KVjtOczbhxrmtw,New York Self Defense Academy,False,10,11367,5.0
iXKC79jRlJQlO---5UBxAg,South Amboy YMCA,False,4,08879,5.0
c9gmVKjbi7eYV-iVP0UvJQ,La Palestra,False,3,10023,2.5
YVIHRnfY5hNJDhUf-AizhA,I Am Fitness,False,4,07748,3.0
Y2yWXvdqjC_9RaNjaS47aQ,My Gym,False,30,11366,3.5
aVeTcMOgojOFsFcaB_ISSw,Snap Fitness,False,1,07082,4.0
CTo-sJbPLkRt7mYfBDzagA,Crossfit 103,False,6,10309,4.5
8_0yCfMlaXcFiLRlEisDhw,Powerhouse Gym - Bloomfield,False,30,07003,2.0
CnY_KPqSuKIFCZHsQDRG6g,iLoveKickboxing- Harlem,False,92,10026,3.5
l9LVI1tQydwIyJpo71pkNg,LA Fitness,False,48,07733,2.0
OQ_-pz1Bt0HHm8DERNYnnw,CrossFit Sanctuary,False,5,11042,5.0
EVuYyfUJPzu_RZgtyiav1w,The Anvil Fitness and Performance,False,4,07410,4.0
bwQQUIuVkks8KoRpPD0GKA,Retro Fitness,False,41,07066,3.0
xqxlScbjbVGuKgqneDnDTw,Sportset Health & Fitness Club,False,17,11570,3.0
4_qKujsrCPfgIYiIHZHBzA,CrossFit Maelstrom,False,5,07081,5.0
pyroIsec-lHi9ZgSN2ucwA,Gold's Gym,False,68,07608,2.5
bXvaZ01u7R1BgGkTzPO4SQ,Blink Fitness - Irvington,False,3,07111,3.5
LO7REYdxhp4VPYPnhrbqDw,Planet Fitness,False,33,07470,3.0
2tSG8mZsi7GGZkFOXN8Xzw,X-Fit Boxing,False,9,07083,5.0
T7xNmf861GkAbMdSNB88-Q,Blink Fitness - South Orange,False,15,07079,3.0
lUp3uIYdCK78mxgf8w1r5w,King's Court Health & Sports Club,False,59,07071,3.0
pijkzTwccWclTo_TR4ZbdA,Life Time 23rd Street,False,2,10010,3.0
LjHZbq6uC6WeOEvMJv_lqQ,No Body Denied Fitness,False,94,07081,2.5
kqCvhu-hObk5zFwYI2qsiw,Inform Fitness,False,1,11050,5.0
AS1eU6YL0Lz0SXWxyKvCYg,RWJ Rahway Fitness & Wellness Center,False,19,07008,2.5
UtLwD6nBdab6_p3zKXyKlw,Guerrilla Fitness,False,8,07042,4.0
i9SalyY9XvnNazwOwlYL-g,Planet Fitness,False,16,10459,3.0
_vW6n2oOL07SWFdskn7UvA,Retro Fitness,False,60,07004,3.5
7_7ThuV8-J7JhwXc4I8Ysg,Lurie Fit,False,3,11518,5.0
